Failed to open dir (No such file or directory): /run/user/1013/gvfs/
Blender 3.6.0 (hash c7fc78b81ecb built 2023-06-27 08:23:50)
Fra:1 Mem:15.41M (Peak 15.41M) | Time:00:00.01 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | 13_lip_funneler
Fra:1 Mem:87.50M (Peak 87.50M) | Time:00:00.52 | Mem:71.47M, Peak:71.47M | Scene, ViewLayer | Sample 0/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:00:04.12 | Remaining:07:36.59 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 1/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:00:23.05 | Remaining:04:57.78 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 9/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:00:53.81 | Remaining:03:39.54 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 25/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:01:23.70 | Remaining:02:56.50 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 41/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:01:54.23 | Remaining:02:21.63 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 57/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:02:34.60 | Remaining:01:56.08 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 73/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:02:47.82 | Remaining:01:40.37 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 80/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:03:03.01 | Remaining:01:00.82 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 96/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:03:14.86 | Remaining:00:27.76 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 112/128
Fra:1 Mem:195.50M (Peak 243.50M) | Time:03:47.05 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 128/128
Fra:1 Mem:195.50M (Peak 243.50M) | Time:03:47.05 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Finished
Saved: '/home/wcc/lrm_data/3_13_lip_funneler/rgba/155.png'
 Time: 03:47.51 (Saving: 00:00.44)

Fra:1 Mem:16.21M (Peak 16.21M) | Time:00:00.01 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | 13_lip_funneler
Fra:1 Mem:19.76M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Initializing
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Waiting for render to start
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Loading render kernels (may take a few minutes the first time)
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Scene
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Shaders
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Procedurals
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Background
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Camera
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Meshes Flags
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Objects
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Objects | Copying Transformations to device
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Objects | Applying Static Transformations
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Particle Systems
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Particle Systems | Copying Particles to device
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Meshes
Fra:1 Mem:19.18M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Mesh | Computing attributes
Fra:1 Mem:20.68M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Mesh | Copying Attributes to device
Fra:1 Mem:20.68M (Peak 20.95M) | Time:00:00.02 | Mem:1.50M, Peak:1.50M | Scene, ViewLayer | Updating Scene BVH | Building
Fra:1 Mem:20.68M (Peak 20.95M) | Time:00:00.02 | Mem:1.50M, Peak:1.50M | Scene, ViewLayer | Updating Scene BVH | Building BVH
Fra:1 Mem:20.68M (Peak 20.95M) | Time:00:00.02 | Mem:3.09M, Peak:3.09M | Scene, ViewLayer | Updating Scene BVH | Building BVH 0%
Fra:1 Mem:20.68M (Peak 20.95M) | Time:00:00.07 | Mem:4.66M, Peak:6.26M | Scene, ViewLayer | Updating Scene BVH | Copying BVH to device
Fra:1 Mem:20.68M (Peak 20.95M) | Time:00:00.07 | Mem:4.66M, Peak:6.26M | Scene, ViewLayer | Updating Mesh | Computing normals
Fra:1 Mem:22.48M (Peak 22.48M) | Time:00:00.07 | Mem:4.66M, Peak:6.26M | Scene, ViewLayer | Updating Mesh | Copying Mesh to device
Fra:1 Mem:22.48M (Peak 22.48M) | Time:00:00.07 | Mem:6.46M, Peak:6.46M | Scene, ViewLayer | Updating Objects Flags
Fra:1 Mem:22.48M (Peak 22.48M) | Time:00:00.07 | Mem:6.46M, Peak:6.46M | Scene, ViewLayer | Updating Primitive Offsets
Fra:1 Mem:22.48M (Peak 22.48M) | Time:00:00.07 | Mem:6.46M, Peak:6.46M | Scene, ViewLayer | Updating Images
Fra:1 Mem:22.48M (Peak 22.48M) | Time:00:00.07 | Mem:6.46M, Peak:6.46M | Scene, ViewLayer | Updating Images | Loading 13_lip_funneler.jpg
Fra:1 Mem:86.49M (Peak 86.49M) | Time:00:00.39 | Mem:70.46M, Peak:70.46M | Scene, ViewLayer | Updating Camera Volume
Fra:1 Mem:86.49M (Peak 86.49M) | Time:00:00.39 | Mem:70.46M, Peak:70.46M | Scene, ViewLayer | Updating Lookup Tables
Fra:1 Mem:86.49M (Peak 86.49M) | Time:00:00.39 | Mem:70.46M, Peak:70.46M | Scene, ViewLayer | Updating Lights
Fra:1 Mem:86.49M (Peak 86.49M) | Time:00:00.39 | Mem:70.46M, Peak:70.46M | Scene, ViewLayer | Updating Lights | Computing distribution
Fra:1 Mem:86.49M (Peak 86.49M) | Time:00:00.39 | Mem:70.46M, Peak:70.46M | Scene, ViewLayer | Updating Lights | Computing tree
Fra:1 Mem:86.49M (Peak 86.49M) | Time:00:00.39 | Mem:70.47M, Peak:70.47M | Scene, ViewLayer | Updating Integrator
Fra:1 Mem:87.49M (Peak 87.49M) | Time:00:00.39 | Mem:71.47M, Peak:71.47M | Scene, ViewLayer | Updating Film
Fra:1 Mem:87.49M (Peak 87.49M) | Time:00:00.39 | Mem:71.47M, Peak:71.47M | Scene, ViewLayer | Updating Lookup Tables
Fra:1 Mem:87.49M (Peak 87.49M) | Time:00:00.39 | Mem:71.47M, Peak:71.47M | Scene, ViewLayer | Updating Baking
Fra:1 Mem:87.49M (Peak 87.49M) | Time:00:00.39 | Mem:71.47M, Peak:71.47M | Scene, ViewLayer | Updating Device | Writing constant memory
Fra:1 Mem:87.50M (Peak 87.50M) | Time:00:00.39 | Mem:71.47M, Peak:71.47M | Scene, ViewLayer | Sample 0/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:00:02.07 | Remaining:03:33.51 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 1/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:00:28.81 | Remaining:03:05.55 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 17/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:00:54.42 | Remaining:02:35.53 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 33/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:01:19.17 | Remaining:02:07.01 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 49/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:01:44.60 | Remaining:01:41.00 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 65/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:02:07.58 | Remaining:01:16.31 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 80/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:02:17.55 | Remaining:00:45.71 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 96/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:02:23.66 | Remaining:00:20.46 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 112/128
Fra:1 Mem:195.50M (Peak 243.50M) | Time:02:49.08 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 128/128
Fra:1 Mem:195.50M (Peak 243.50M) | Time:02:49.08 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Finished
Saved: '/home/wcc/lrm_data/3_13_lip_funneler/rgba/156.png'
 Time: 02:49.55 (Saving: 00:00.44)

Fra:1 Mem:16.21M (Peak 16.21M) | Time:00:00.01 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | 13_lip_funneler
Fra:1 Mem:19.76M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Initializing
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Waiting for render to start
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Loading render kernels (may take a few minutes the first time)
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Scene
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Shaders
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Procedurals
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Background
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Camera
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Meshes Flags
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Objects
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Objects | Copying Transformations to device
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Objects | Applying Static Transformations
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Particle Systems
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Particle Systems | Copying Particles to device
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Meshes
Fra:1 Mem:19.18M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Mesh | Computing attributes
Fra:1 Mem:20.68M (Peak 20.95M) | Time:00:00.03 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Mesh | Copying Attributes to device
Fra:1 Mem:20.68M (Peak 20.95M) | Time:00:00.03 | Mem:1.50M, Peak:1.50M | Scene, ViewLayer | Updating Scene BVH | Building
Fra:1 Mem:20.68M (Peak 20.95M) | Time:00:00.03 | Mem:1.50M, Peak:1.50M | Scene, ViewLayer | Updating Scene BVH | Building BVH
Fra:1 Mem:20.68M (Peak 20.95M) | Time:00:00.03 | Mem:3.09M, Peak:3.09M | Scene, ViewLayer | Updating Scene BVH | Building BVH 0%
Fra:1 Mem:20.68M (Peak 20.95M) | Time:00:00.07 | Mem:4.66M, Peak:6.26M | Scene, ViewLayer | Updating Scene BVH | Copying BVH to device
Fra:1 Mem:20.68M (Peak 20.95M) | Time:00:00.07 | Mem:4.66M, Peak:6.26M | Scene, ViewLayer | Updating Mesh | Computing normals
Fra:1 Mem:22.48M (Peak 22.48M) | Time:00:00.07 | Mem:4.66M, Peak:6.26M | Scene, ViewLayer | Updating Mesh | Copying Mesh to device
Fra:1 Mem:22.48M (Peak 22.48M) | Time:00:00.07 | Mem:6.46M, Peak:6.46M | Scene, ViewLayer | Updating Objects Flags
Fra:1 Mem:22.48M (Peak 22.48M) | Time:00:00.07 | Mem:6.46M, Peak:6.46M | Scene, ViewLayer | Updating Primitive Offsets
Fra:1 Mem:22.48M (Peak 22.48M) | Time:00:00.07 | Mem:6.46M, Peak:6.46M | Scene, ViewLayer | Updating Images
Fra:1 Mem:22.48M (Peak 22.48M) | Time:00:00.07 | Mem:6.46M, Peak:6.46M | Scene, ViewLayer | Updating Images | Loading 13_lip_funneler.jpg
Fra:1 Mem:86.49M (Peak 86.49M) | Time:00:00.39 | Mem:70.46M, Peak:70.46M | Scene, ViewLayer | Updating Camera Volume
Fra:1 Mem:86.49M (Peak 86.49M) | Time:00:00.39 | Mem:70.46M, Peak:70.46M | Scene, ViewLayer | Updating Lookup Tables
Fra:1 Mem:86.49M (Peak 86.49M) | Time:00:00.39 | Mem:70.46M, Peak:70.46M | Scene, ViewLayer | Updating Lights
Fra:1 Mem:86.49M (Peak 86.49M) | Time:00:00.39 | Mem:70.46M, Peak:70.46M | Scene, ViewLayer | Updating Lights | Computing distribution
Fra:1 Mem:86.49M (Peak 86.49M) | Time:00:00.39 | Mem:70.46M, Peak:70.46M | Scene, ViewLayer | Updating Lights | Computing tree
Fra:1 Mem:86.49M (Peak 86.49M) | Time:00:00.39 | Mem:70.47M, Peak:70.47M | Scene, ViewLayer | Updating Integrator
Fra:1 Mem:87.49M (Peak 87.49M) | Time:00:00.39 | Mem:71.47M, Peak:71.47M | Scene, ViewLayer | Updating Film
Fra:1 Mem:87.49M (Peak 87.49M) | Time:00:00.39 | Mem:71.47M, Peak:71.47M | Scene, ViewLayer | Updating Lookup Tables
Fra:1 Mem:87.49M (Peak 87.49M) | Time:00:00.39 | Mem:71.47M, Peak:71.47M | Scene, ViewLayer | Updating Baking
Fra:1 Mem:87.49M (Peak 87.49M) | Time:00:00.39 | Mem:71.47M, Peak:71.47M | Scene, ViewLayer | Updating Device | Writing constant memory
Fra:1 Mem:87.50M (Peak 87.50M) | Time:00:00.39 | Mem:71.47M, Peak:71.47M | Scene, ViewLayer | Sample 0/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:00:02.23 | Remaining:03:53.70 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 1/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:00:30.39 | Remaining:03:15.84 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 17/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:00:57.70 | Remaining:02:44.96 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 33/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:01:25.65 | Remaining:02:17.46 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 49/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:01:53.39 | Remaining:01:49.52 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 65/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:02:28.19 | Remaining:01:28.68 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 80/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:02:43.86 | Remaining:00:54.48 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 96/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:02:56.37 | Remaining:00:25.13 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 112/128
Fra:1 Mem:195.50M (Peak 243.50M) | Time:03:27.66 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 128/128
Fra:1 Mem:195.50M (Peak 243.50M) | Time:03:27.66 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Finished
Saved: '/home/wcc/lrm_data/3_13_lip_funneler/rgba/157.png'
 Time: 03:28.20 (Saving: 00:00.51)

Fra:1 Mem:16.21M (Peak 16.21M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | 13_lip_funneler
Fra:1 Mem:19.76M (Peak 20.95M) | Time:00:00.03 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Initializing
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.03 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Waiting for render to start
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.03 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Loading render kernels (may take a few minutes the first time)
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.03 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Scene
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.03 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Shaders
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.03 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Procedurals
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.03 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Background
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.03 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Camera
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.03 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Meshes Flags
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.03 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Objects
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.03 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Objects | Copying Transformations to device
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.03 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Objects | Applying Static Transformations
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.03 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Particle Systems
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.03 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Particle Systems | Copying Particles to device
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.03 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Meshes
Fra:1 Mem:19.18M (Peak 20.95M) | Time:00:00.03 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Mesh | Computing attributes
Fra:1 Mem:20.68M (Peak 20.95M) | Time:00:00.03 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Mesh | Copying Attributes to device
Fra:1 Mem:20.68M (Peak 20.95M) | Time:00:00.03 | Mem:1.50M, Peak:1.50M | Scene, ViewLayer | Updating Scene BVH | Building
Fra:1 Mem:20.68M (Peak 20.95M) | Time:00:00.03 | Mem:1.50M, Peak:1.50M | Scene, ViewLayer | Updating Scene BVH | Building BVH
Fra:1 Mem:20.68M (Peak 20.95M) | Time:00:00.03 | Mem:3.09M, Peak:3.09M | Scene, ViewLayer | Updating Scene BVH | Building BVH 0%
Fra:1 Mem:20.68M (Peak 20.95M) | Time:00:00.07 | Mem:4.66M, Peak:6.26M | Scene, ViewLayer | Updating Scene BVH | Copying BVH to device
Fra:1 Mem:20.68M (Peak 20.95M) | Time:00:00.07 | Mem:4.66M, Peak:6.26M | Scene, ViewLayer | Updating Mesh | Computing normals
Fra:1 Mem:22.48M (Peak 22.48M) | Time:00:00.07 | Mem:4.66M, Peak:6.26M | Scene, ViewLayer | Updating Mesh | Copying Mesh to device
Fra:1 Mem:22.48M (Peak 22.48M) | Time:00:00.07 | Mem:6.46M, Peak:6.46M | Scene, ViewLayer | Updating Objects Flags
Fra:1 Mem:22.48M (Peak 22.48M) | Time:00:00.07 | Mem:6.46M, Peak:6.46M | Scene, ViewLayer | Updating Primitive Offsets
Fra:1 Mem:22.48M (Peak 22.48M) | Time:00:00.07 | Mem:6.46M, Peak:6.46M | Scene, ViewLayer | Updating Images
Fra:1 Mem:22.48M (Peak 22.48M) | Time:00:00.07 | Mem:6.46M, Peak:6.46M | Scene, ViewLayer | Updating Images | Loading 13_lip_funneler.jpg
Fra:1 Mem:86.49M (Peak 86.49M) | Time:00:00.37 | Mem:70.46M, Peak:70.46M | Scene, ViewLayer | Updating Camera Volume
Fra:1 Mem:86.49M (Peak 86.49M) | Time:00:00.37 | Mem:70.46M, Peak:70.46M | Scene, ViewLayer | Updating Lookup Tables
Fra:1 Mem:86.49M (Peak 86.49M) | Time:00:00.37 | Mem:70.46M, Peak:70.46M | Scene, ViewLayer | Updating Lights
Fra:1 Mem:86.49M (Peak 86.49M) | Time:00:00.37 | Mem:70.46M, Peak:70.46M | Scene, ViewLayer | Updating Lights | Computing distribution
Fra:1 Mem:86.49M (Peak 86.49M) | Time:00:00.37 | Mem:70.46M, Peak:70.46M | Scene, ViewLayer | Updating Lights | Computing tree
Fra:1 Mem:86.49M (Peak 86.49M) | Time:00:00.37 | Mem:70.47M, Peak:70.47M | Scene, ViewLayer | Updating Integrator
Fra:1 Mem:87.49M (Peak 87.49M) | Time:00:00.37 | Mem:71.47M, Peak:71.47M | Scene, ViewLayer | Updating Film
Fra:1 Mem:87.49M (Peak 87.49M) | Time:00:00.37 | Mem:71.47M, Peak:71.47M | Scene, ViewLayer | Updating Lookup Tables
Fra:1 Mem:87.49M (Peak 87.49M) | Time:00:00.37 | Mem:71.47M, Peak:71.47M | Scene, ViewLayer | Updating Baking
Fra:1 Mem:87.49M (Peak 87.49M) | Time:00:00.37 | Mem:71.47M, Peak:71.47M | Scene, ViewLayer | Updating Device | Writing constant memory
Fra:1 Mem:87.50M (Peak 87.50M) | Time:00:00.37 | Mem:71.47M, Peak:71.47M | Scene, ViewLayer | Sample 0/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:00:02.15 | Remaining:03:45.60 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 1/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:00:28.63 | Remaining:03:04.54 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 17/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:00:54.86 | Remaining:02:36.87 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 33/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:01:21.42 | Remaining:02:10.67 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 49/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:01:51.53 | Remaining:01:47.74 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 65/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:02:23.34 | Remaining:01:25.78 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 80/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:02:36.59 | Remaining:00:52.07 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 96/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:02:48.10 | Remaining:00:23.96 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 112/128
Fra:1 Mem:195.50M (Peak 243.50M) | Time:03:17.55 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 128/128
Fra:1 Mem:195.50M (Peak 243.50M) | Time:03:17.55 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Finished
Saved: '/home/wcc/lrm_data/3_13_lip_funneler/rgba/158.png'
 Time: 03:18.02 (Saving: 00:00.44)

Fra:1 Mem:16.21M (Peak 16.21M) | Time:00:00.01 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | 13_lip_funneler
Fra:1 Mem:19.76M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Initializing
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Waiting for render to start
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Loading render kernels (may take a few minutes the first time)
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Scene
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Shaders
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Procedurals
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Background
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Camera
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Meshes Flags
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Objects
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Objects | Copying Transformations to device
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Objects | Applying Static Transformations
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Particle Systems
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Particle Systems | Copying Particles to device
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Meshes
Fra:1 Mem:19.18M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Mesh | Computing attributes
